Date,Close
2023-06-12 00:00:00-04:00,23.985000610351562
2023-06-13 00:00:00-04:00,23.756000518798828
2023-06-14 00:00:00-04:00,24.04400062561035
2023-06-15 00:00:00-04:00,23.891000747680664
2023-06-16 00:00:00-04:00,24.076000213623047
2023-06-20 00:00:00-04:00,23.19300079345703
2023-06-21 00:00:00-04:00,22.77400016784668
2023-06-22 00:00:00-04:00,22.43600082397461
2023-06-23 00:00:00-04:00,22.327999114990234
2023-06-26 00:00:00-04:00,22.80500030517578
2023-06-27 00:00:00-04:00,22.93899917602539
2023-06-28 00:00:00-04:00,22.868000030517578
2023-06-29 00:00:00-04:00,22.590999603271484
2023-06-30 00:00:00-04:00,22.809999465942383
2023-07-03 00:00:00-04:00,22.895999908447266
2023-07-05 00:00:00-04:00,23.19700050354004
2023-07-06 00:00:00-04:00,22.68600082397461
2023-07-07 00:00:00-04:00,23.091999053955078
2023-07-10 00:00:00-04:00,23.150999069213867
2023-07-11 00:00:00-04:00,23.086000442504883
2023-07-12 00:00:00-04:00,24.118999481201172
2023-07-13 00:00:00-04:00,24.76799964904785
2023-07-14 00:00:00-04:00,25.013999938964844
2023-07-17 00:00:00-04:00,24.8439998626709
2023-07-18 00:00:00-04:00,25.083999633789062
2023-07-19 00:00:00-04:00,25.2189998626709
2023-07-20 00:00:00-04:00,24.80500030517578
2023-07-21 00:00:00-04:00,24.697999954223633
2023-07-24 00:00:00-04:00,24.43600082397461
2023-07-25 00:00:00-04:00,24.68000030517578
2023-07-26 00:00:00-04:00,24.825000762939453
2023-07-27 00:00:00-04:00,24.236000061035156
2023-07-28 00:00:00-04:00,24.3700008392334
2023-07-31 00:00:00-04:00,24.854000091552734
2023-08-01 00:00:00-04:00,24.20800018310547
2023-08-02 00:00:00-04:00,23.753999710083008
2023-08-03 00:00:00-04:00,23.586000442504883
2023-08-04 00:00:00-04:00,23.617000579833984
2023-08-07 00:00:00-04:00,23.142000198364258
2023-08-08 00:00:00-04:00,22.716999053955078
2023-08-09 00:00:00-04:00,22.649999618530273
2023-08-10 00:00:00-04:00,22.746000289916992
2023-08-11 00:00:00-04:00,22.673999786376953
2023-08-14 00:00:00-04:00,22.643999099731445
2023-08-15 00:00:00-04:00,22.594999313354492
2023-08-16 00:00:00-04:00,22.479999542236328
2023-08-17 00:00:00-04:00,22.670000076293945
2023-08-18 00:00:00-04:00,22.69499969482422
2023-08-21 00:00:00-04:00,23.304000854492188
2023-08-22 00:00:00-04:00,23.420000076293945
2023-08-23 00:00:00-04:00,24.363000869750977
2023-08-24 00:00:00-04:00,24.211000442504883
2023-08-25 00:00:00-04:00,24.219999313354492
2023-08-28 00:00:00-04:00,24.238000869750977
2023-08-29 00:00:00-04:00,24.777000427246094
2023-08-30 00:00:00-04:00,24.733999252319336
2023-08-31 00:00:00-04:00,24.472000122070312
2023-09-01 00:00:00-04:00,24.23200035095215
2023-09-05 00:00:00-04:00,23.558000564575195
2023-09-06 00:00:00-04:00,23.20599937438965
2023-09-07 00:00:00-04:00,22.950000762939453
2023-09-08 00:00:00-04:00,22.892000198364258
2023-09-11 00:00:00-04:00,23.10300064086914
2023-09-12 00:00:00-04:00,23.12700080871582
2023-09-13 00:00:00-04:00,22.91200065612793
2023-09-14 00:00:00-04:00,22.74799919128418
2023-09-15 00:00:00-04:00,23.125999450683594
2023-09-18 00:00:00-04:00,23.23200035095215
2023-09-19 00:00:00-04:00,23.194000244140625
2023-09-20 00:00:00-04:00,23.57900047302246
2023-09-21 00:00:00-04:00,23.444000244140625
2023-09-22 00:00:00-04:00,23.59600067138672
2023-09-25 00:00:00-04:00,23.145000457763672
2023-09-26 00:00:00-04:00,22.950000762939453
2023-09-27 00:00:00-04:00,22.476999282836914
2023-09-28 00:00:00-04:00,22.514999389648438
2023-09-29 00:00:00-04:00,22.236000061035156
2023-10-02 00:00:00-04:00,21.218000411987305
2023-10-03 00:00:00-04:00,21.17799949645996
2023-10-04 00:00:00-04:00,20.95599937438965
2023-10-05 00:00:00-04:00,20.847999572753906
2023-10-06 00:00:00-04:00,21.540000915527344
2023-10-09 00:00:00-04:00,21.740999221801758
2023-10-10 00:00:00-04:00,21.775999069213867
2023-10-11 00:00:00-04:00,21.957000732421875
2023-10-12 00:00:00-04:00,21.79199981689453
2023-10-13 00:00:00-04:00,22.726999282836914
2023-10-16 00:00:00-04:00,22.610000610351562
2023-10-17 00:00:00-04:00,22.863000869750977
2023-10-18 00:00:00-04:00,22.944000244140625
2023-10-19 00:00:00-04:00,22.886999130249023
2023-10-20 00:00:00-04:00,23.35099983215332
2023-10-23 00:00:00-04:00,23.07200050354004
2023-10-24 00:00:00-04:00,22.979999542236328
2023-10-25 00:00:00-04:00,22.87700080871582
2023-10-26 00:00:00-04:00,22.78700065612793
2023-10-27 00:00:00-04:00,22.770000457763672
2023-10-30 00:00:00-04:00,23.281999588012695
2023-10-31 00:00:00-04:00,22.840999603271484
2023-11-01 00:00:00-04:00,22.684999465942383
2023-11-02 00:00:00-04:00,22.750999450683594
2023-11-03 00:00:00-04:00,23.201000213623047
2023-11-06 00:00:00-05:00,23.14900016784668
2023-11-07 00:00:00-05:00,22.507999420166016
2023-11-08 00:00:00-05:00,22.64699935913086
2023-11-09 00:00:00-05:00,22.83099937438965
2023-11-10 00:00:00-05:00,22.21500015258789
2023-11-13 00:00:00-05:00,22.298999786376953
2023-11-14 00:00:00-05:00,23.07900047302246
2023-11-15 00:00:00-05:00,23.485000610351562
2023-11-16 00:00:00-05:00,23.892000198364258
2023-11-17 00:00:00-05:00,23.80900001525879
2023-11-20 00:00:00-05:00,23.57900047302246
2023-11-21 00:00:00-05:00,23.843000411987305
2023-11-22 00:00:00-05:00,23.672000885009766
2023-11-24 00:00:00-05:00,24.32900047302246
2023-11-27 00:00:00-05:00,24.672000885009766
2023-11-28 00:00:00-05:00,24.93000030517578
2023-11-29 00:00:00-05:00,25.07200050354004
2023-11-30 00:00:00-05:00,25.292999267578125
2023-12-01 00:00:00-05:00,25.499000549316406
2023-12-04 00:00:00-05:00,24.55500030517578
2023-12-05 00:00:00-05:00,24.201000213623047
2023-12-06 00:00:00-05:00,23.888999938964844
2023-12-07 00:00:00-05:00,23.73200035095215
2023-12-08 00:00:00-05:00,22.97100067138672
2023-12-11 00:00:00-05:00,22.773000717163086
2023-12-12 00:00:00-05:00,22.72800064086914
2023-12-13 00:00:00-05:00,22.638999938964844
2023-12-14 00:00:00-05:00,24.09600067138672
2023-12-15 00:00:00-05:00,23.8700008392334
2023-12-18 00:00:00-05:00,23.83099937438965
2023-12-19 00:00:00-05:00,24.040000915527344
2023-12-20 00:00:00-05:00,24.347000122070312
2023-12-21 00:00:00-05:00,24.30699920654297
2023-12-22 00:00:00-05:00,24.290000915527344
2023-12-26 00:00:00-05:00,24.143999099731445
2023-12-27 00:00:00-05:00,24.375
2023-12-28 00:00:00-05:00,24.134000778198242
2023-12-29 00:00:00-05:00,23.85300064086914
2024-01-02 00:00:00-05:00,23.732999801635742
2024-01-03 00:00:00-05:00,22.945999145507812
2024-01-04 00:00:00-05:00,22.98900032043457
2024-01-05 00:00:00-05:00,23.121999740600586
2024-01-08 00:00:00-05:00,23.1200008392334
2024-01-09 00:00:00-05:00,22.90399932861328
2024-01-10 00:00:00-05:00,22.884000778198242
2024-01-11 00:00:00-05:00,22.53700065612793
2024-01-12 00:00:00-05:00,23.16200065612793
2024-01-16 00:00:00-05:00,22.933000564575195
2024-01-17 00:00:00-05:00,22.516000747680664
2024-01-18 00:00:00-05:00,22.66699981689453
2024-01-19 00:00:00-05:00,22.570999145507812
2024-01-22 00:00:00-05:00,22.163000106811523
2024-01-23 00:00:00-05:00,22.333999633789062
2024-01-24 00:00:00-05:00,22.7549991607666
2024-01-25 00:00:00-05:00,22.808000564575195
2024-01-26 00:00:00-05:00,22.7549991607666
2024-01-29 00:00:00-05:00,23.13800048828125
2024-01-30 00:00:00-05:00,23.10700035095215
2024-01-31 00:00:00-05:00,23.051000595092773
2024-02-01 00:00:00-05:00,23.1299991607666
2024-02-02 00:00:00-05:00,22.701000213623047
2024-02-05 00:00:00-05:00,22.334999084472656
2024-02-06 00:00:00-05:00,22.39299964904785
2024-02-07 00:00:00-05:00,22.277999877929688
2024-02-08 00:00:00-05:00,22.565000534057617
2024-02-09 00:00:00-05:00,22.527999877929688
