Date,Close
2023-06-12 00:00:00-04:00,1955.300048828125
2023-06-13 00:00:00-04:00,1944.5999755859375
2023-06-14 00:00:00-04:00,1955.300048828125
2023-06-15 00:00:00-04:00,1957.800048828125
2023-06-16 00:00:00-04:00,1958.4000244140625
2023-06-20 00:00:00-04:00,1935.5
2023-06-21 00:00:00-04:00,1933.300048828125
2023-06-22 00:00:00-04:00,1912.699951171875
2023-06-23 00:00:00-04:00,1919.0999755859375
2023-06-26 00:00:00-04:00,1923.699951171875
2023-06-27 00:00:00-04:00,1914.0
2023-06-28 00:00:00-04:00,1912.300048828125
2023-06-29 00:00:00-04:00,1909.199951171875
2023-06-30 00:00:00-04:00,1921.0999755859375
2023-07-03 00:00:00-04:00,1921.699951171875
2023-07-05 00:00:00-04:00,1919.5999755859375
2023-07-06 00:00:00-04:00,1908.699951171875
2023-07-07 00:00:00-04:00,1926.199951171875
2023-07-10 00:00:00-04:00,1925.0
2023-07-11 00:00:00-04:00,1931.300048828125
2023-07-12 00:00:00-04:00,1956.199951171875
2023-07-13 00:00:00-04:00,1959.199951171875
2023-07-14 00:00:00-04:00,1960.0999755859375
2023-07-17 00:00:00-04:00,1952.4000244140625
2023-07-18 00:00:00-04:00,1977.199951171875
2023-07-19 00:00:00-04:00,1977.5
2023-07-20 00:00:00-04:00,1968.300048828125
2023-07-21 00:00:00-04:00,1964.300048828125
2023-07-24 00:00:00-04:00,1960.300048828125
2023-07-25 00:00:00-04:00,1962.0999755859375
2023-07-26 00:00:00-04:00,1968.9000244140625
2023-07-27 00:00:00-04:00,1945.4000244140625
2023-07-28 00:00:00-04:00,1960.4000244140625
2023-07-31 00:00:00-04:00,1970.5
2023-08-01 00:00:00-04:00,1940.699951171875
2023-08-02 00:00:00-04:00,1937.4000244140625
2023-08-03 00:00:00-04:00,1932.0
2023-08-04 00:00:00-04:00,1939.5999755859375
2023-08-07 00:00:00-04:00,1933.5
2023-08-08 00:00:00-04:00,1924.0999755859375
2023-08-09 00:00:00-04:00,1915.4000244140625
2023-08-10 00:00:00-04:00,1914.4000244140625
2023-08-11 00:00:00-04:00,1912.9000244140625
2023-08-14 00:00:00-04:00,1910.5999755859375
2023-08-15 00:00:00-04:00,1902.5
2023-08-16 00:00:00-04:00,1896.0999755859375
2023-08-17 00:00:00-04:00,1884.0999755859375
2023-08-18 00:00:00-04:00,1886.0999755859375
2023-08-21 00:00:00-04:00,1893.300048828125
2023-08-22 00:00:00-04:00,1896.4000244140625
